id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29607084,Central Boston  5 Bed 2 Bath North End-Sleeps 10,218658449,Josh,,Charlestown,42.38597,-71.07251,Entire home/apt,225,91,7,2019-08-04,0.24,1,365
29609066,A historic home near Longwood & NEU,52081526,Thomas,,Roxbury,42.32731,-71.09191,Private room,58,29,7,2020-08-01,0.24,3,327
29610106,An ideal retreat for Longwood + NEU visitors,52081526,Thomas,,Roxbury,42.32731,-71.09191,Private room,58,29,3,2020-04-15,0.10,3,348
29610220,Room + private bath near hospitals & NEU,52081526,Thomas,,Roxbury,42.32731,-71.09191,Private room,70,29,4,2019-10-27,0.17,3,364
29635339,"Luxury 2 bedroom, 2.5 Bathroom, Downtown Boston",118223333,Gary,,Downtown,42.35685,-71.0607,Entire home/apt,275,91,1,2019-07-12,0.05,1,0
29664067,Boston Home Near Downtown,187813188,Booker,,Jamaica Plain,42.31455,-71.09906,Private room,75,1,64,2020-03-01,2.13,3,247
29666262,Spacious room in beautiful apartment,80595835,Liviu,,Jamaica Plain,42.32105,-71.11201,Private room,70,91,2,2019-08-04,0.07,2,362
29672850,Luxury Backbay 2 Bedroom Apartment!,223161573,Lisa,,Back Bay,42.34508,-71.07953,Entire home/apt,200,91,18,2019-08-28,0.62,2,0
29682306,Darling Luxury Apartment | near T,42431392,Frank,,Roxbury,42.3289,-71.0873,Entire home/apt,303,10,61,2020-01-26,2.05,7,304
29682500,Cozy - Comfy Studio in Back Bay! (w/ Free Parking),40317532,Timothy,,Back Bay,42.35152,-71.08606,Entire home/apt,169,2,109,2021-04-15,5.20,1,50
29702825,"Modern + Bright 2BR in Southie w/ Gym, by Blueground",107434423,Blueground,,South Boston,42.34114,-71.04958,Entire home/apt,182,32,0,,,129,339
29704910,Bright & Spacious Loft Steps to Boston Common,771785,Aaron,,Downtown,42.35529,-71.06087,Entire home/apt,213,3,88,2021-04-09,3.25,1,1
29711943,A Sweet Place,191271838,Omar,,Mattapan,42.2787,-71.08182,Private room,25,29,4,2021-01-31,0.14,1,322
29723809,"Bedroom near T, Boston downtown, Convention Center",19008767,Ellen,,South Boston,42.33943,-71.04889,Private room,109,91,10,2019-10-23,0.34,5,170
29728508,Support Local Businesses by Staying with GoLocal!,223161573,Lisa,,East Boston,42.36629,-71.03919,Entire home/apt,139,91,23,2019-11-03,0.82,2,90
29739809,"Spectacular, luxury Bay Village/Back Bay Condo",172007,Tim,,Bay Village,42.34867,-71.06685,Entire home/apt,189,1,133,2021-04-18,4.46,1,211
29831173,Rose Room/Harvard Business School/free parking早餐方便,224379152,Tingying(Helen),,Brighton,42.35188,-71.15245,Private room,66,29,7,2020-08-31,0.23,3,145
29860624,Roxbury living,13107750,Gavin,,Roxbury,42.32243,-71.08024,Private room,70,91,0,,,1,0
29878773,NONE SMOKING 1:Spacious & clean.SUPER Safe & Quiet,165422704,Mimi,,Dorchester,42.28795,-71.05406,Private room,45,29,63,2020-12-27,2.12,3,58
29881869,Pleasant room (B) near T & downtown Boston,19008767,Ellen,,South Boston,42.33886,-71.05051,Private room,109,91,4,2019-09-12,0.18,5,269
29898702,"Charlesmark, boutique hotel room in Copley Square",224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,139,1,62,2020-08-30,2.11,5,267
29901892,Karlie’s Place #1,192503522,Esther,,Mattapan,42.27463,-71.09394,Private room,45,1,41,2020-12-24,1.40,4,121
29929936,Lily Room/Harvard Business School/free parking+早餐,224379152,Tingying(Helen),,Brighton,42.35398,-71.15464,Private room,68,30,16,2020-08-31,0.54,3,204
29931687,Sunflower Room/Harvard Business School/ Parking+早餐,224379152,Tingying(Helen),,Brighton,42.35227,-71.15464,Private room,66,29,14,2020-06-07,0.47,3,261
29982429,Standard Studio Apartment in Back Bay,85130,Copley,,Back Bay,42.3452,-71.07911,Private room,113,1,31,2021-03-29,1.19,6,248
30036357,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,111,1,51,2020-08-30,1.75,5,224
30037052,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,159,1,20,2020-07-26,0.72,5,284
30060158,The Charlesmark Hotel Premium Queen Copley Square,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,159,1,10,2020-08-09,0.34,5,297
30092489,"Spacious 1-br: close to airport, train, and ocean",3173838,Derya,,East Boston,42.36647,-71.03258,Entire home/apt,98,30,0,,,1,47
30104396,Copley House - Standard King,85130,Copley,,Back Bay,42.34459,-71.08019,Private room,136,1,3,2021-01-31,0.18,6,247
30249816,"Sleeps +4, comfortable apt. in quiet Boston suburb",227161039,Sofia,,West Roxbury,42.29379,-71.15963,Entire home/apt,140,29,40,2021-03-08,1.37,1,168
30253609,Comfort inn in my home,227190555,Janet,,Roxbury,42.3168,-71.07524,Private room,68,29,15,2020-05-10,0.58,2,180
30268517,#B201 private full size bed room Boston,105851798,Anne,,Dorchester,42.30724,-71.06438,Private room,35,30,2,2019-05-30,0.08,15,173
30273160,"Bed, Bath and Beyond in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.29606,-71.11295,Private room,55,91,48,2019-12-21,1.65,2,365
30286717,"Bed, Bath and Beyond II in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.2979,-71.1115,Private room,50,91,49,2019-12-20,1.90,2,365
30297660,Karlie’s Place #2,192503522,Esther,,Mattapan,42.27435,-71.09402,Private room,39,1,85,2020-11-09,2.97,4,49
30298415,Karlie’s Place #3,192503522,Esther,,Mattapan,42.27434,-71.09564,Private room,41,1,55,2021-04-13,1.90,4,67
30312499,Red Room,227648833,Bronwen,,Roslindale,42.27872,-71.14017,Private room,40,31,6,2020-03-24,0.24,2,139
30312500,Bay Window Room,227648833,Bronwen,,Roslindale,42.27867,-71.13929,Private room,60,30,1,2019-02-23,0.04,2,324
30349609,Romantic Gate away on  a roof with parking,7427795,Ella,,East Boston,42.37801,-71.03604,Entire home/apt,90,29,109,2021-03-20,3.75,6,0
30390283,"Mod 1BR in South End w/ Gym, Pool and Doorman by Blueground",107434423,Blueground,,South End,42.34404,-71.06255,Entire home/apt,146,32,0,,,129,6
30390378,"Beauty in Back Bay, 1BR w/ Gym, close to the Common by Blueground",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,211,32,1,2019-12-12,0.06,129,25
30395670,Studio near Fenway and Colleges,169505599,Sam,,Fenway,42.34479,-71.08808,Entire home/apt,160,1,44,2021-02-16,1.57,3,213
30397035,Cozy + Bright South End 1BR w/ Gym + Roof Deck by Blueground,107434423,Blueground,,South End,42.34001,-71.06765,Entire home/apt,163,32,0,,,129,308
30397078,"Dapper Back Bay 1BR, w/ Gym, walk to Newbury St. by Blueground",107434423,Blueground,,Back Bay,42.34863,-71.07409,Entire home/apt,210,32,0,,,129,309
30425726,Triple Decker Guesthouse for up to 24 guests!,127718668,Muny,,Dorchester,42.31436,-71.05746,Entire home/apt,587,1,5,2020-11-07,0.23,13,264
30484530,Large Studio Near HBS - Private Entrance / Bath,41397622,Robert,,Allston,42.36195,-71.13171,Private room,100,91,0,,,1,0
30505051,Studio in the heart of Boston! Furnished!,169505599,Sam,,Fenway,42.34348,-71.08987,Entire home/apt,150,2,42,2021-02-15,1.47,3,128
30516467,"Airy studio in Southie w/ Gym, Doorman by Blueground",107434423,Blueground,,South Boston,42.34114,-71.04958,Entire home/apt,156,32,0,,,129,1
30523091,New Luxury 3 BR |1 Bath Unit near Seaport/BCEC,161161895,Shelby,,South Boston,42.33354,-71.03916,Entire home/apt,175,1,58,2021-02-16,2.07,2,169
30533497,Fort Hill top -1Bk  Private room in townhouse,8513158,Kevin,,Roxbury,42.32663,-71.0935,Private room,42,30,7,2020-03-14,0.28,5,140
30564539,Sunny Allston Bedroom,17892292,Marlene,,Allston,42.36083,-71.13546,Private room,53,91,1,2019-07-04,0.05,5,0
30690519,Designer Loft in Downtown Waterfront  location,46880568,Kelly,,Downtown,42.35719,-71.05261,Entire home/apt,315,29,38,2020-03-02,1.41,1,0
30858812,The Woodbourne - Prvt JP 2BR 15 Min To Everywhere!,211715498,Cathy,,Jamaica Plain,42.29312,-71.11438,Entire home/apt,120,28,51,2020-03-11,2.58,1,202
30927689,Boston Marathon Finish Line - 5 Minutes Away!,1984434,Irene,,Back Bay,42.34392,-71.08217,Private room,254,29,2,2019-08-13,0.08,2,270
30929175,Luxury Back Bay Downtown Boston NEW CONDO,218473728,Tommy,,South End,42.34567,-71.07291,Entire home/apt,299,91,39,2019-12-26,1.43,1,270
30955485,Luxury apt in the heart of Boston,183422988,Lauren,,Chinatown,42.34934,-71.06121,Private room,200,91,25,2019-11-10,0.93,1,0
30964172,Spacious duplex in historic Charlestown w/ parking,12538925,Teona,,Charlestown,42.38169,-71.06442,Entire home/apt,102,91,0,,,1,0
30981268,"BACK BAY walk to Berklee, Northeastern, Newbury St",180283497,Michelle,,Fenway,42.34622,-71.0904,Entire home/apt,96,29,2,2020-12-30,0.07,7,329
31014488,Comfortable and attractive living!,12150111,A And L,,Jamaica Plain,42.31312,-71.11701,Entire home/apt,250,3,0,,,3,75
31039035,Basement room,27871799,Althea,,Mattapan,42.27654,-71.0775,Private room,50,1,6,2019-08-26,0.25,6,324
31057539,Beacon Hill Hideaway,57565535,Holly,,Beacon Hill,42.35845,-71.06937,Entire home/apt,105,29,127,2021-04-02,4.53,1,79
31140376,Spacious  Room  5 min walk to T 10 mins to BC,200455160,Mo,,Brighton,42.34383,-71.15546,Private room,100,91,3,2019-08-28,0.13,5,180
31161436,A minute walk from the Red Line (Shawmut) Room 3,67637928,Yuki,,Mattapan,42.2741,-71.07085,Private room,35,31,1,2019-03-31,0.04,3,152
31185088,Modern Parkside Greenhome,4071493,Cynthia,,Dorchester,42.28922,-71.06741,Entire home/apt,185,91,0,,,1,249
31191233,Karlie’s Place Mini Suite,192503522,Esther,,Mattapan,42.27605,-71.09551,Private room,81,1,2,2019-06-08,0.09,4,104
31259705,"Books, vinyls, plants & sunlight oh my!!!",12248031,Christopher,,Brighton,42.3454,-71.1389,Private room,85,91,26,2019-08-17,0.94,1,0
31262321,5* Premium Quality - 3 Bedroom Apartment,196631266,Nakeisha,,Dorchester,42.28974,-71.0771,Entire home/apt,275,1,14,2021-01-24,0.55,2,0
31429443,Flat in the Jamaica Plain Hills,884747,Meg,,Jamaica Plain,42.31002,-71.10071,Entire home/apt,120,2,53,2021-04-03,1.99,1,11
31484506,"Open & Bright Beacon Hill 1BR, near the State House by Blueground",107434423,Blueground,,West End,42.36552,-71.06729,Entire home/apt,232,32,0,,,129,0
31487769,Cozy Three Bedroom Apartment in Jamaica Plain,212359760,Evonify,,Jamaica Plain,42.31775,-71.10876,Entire home/apt,326,29,6,2019-03-19,0.22,37,180
31591262,Boutique Hotel Room - Charlesmark Hotel,224820689,Charlesmark,,Back Bay,42.34998,-71.07855,Hotel room,139,1,52,2020-08-30,1.90,5,262
31593437,"Private Room Near Harvard, BU and Downtown Boston!",9974594,Hank,,Allston,42.35177,-71.13338,Private room,79,91,19,2019-08-15,0.75,6,89
31615291,"Spacious Room w/ Balcony near BU, Harvard,Downtown",9974594,Hank,,Allston,42.35209,-71.13472,Private room,84,91,27,2019-08-28,0.99,6,0
31636229,1 bedroom basement unit,237183549,Stephanie,,Hyde Park,42.26411,-71.12521,Entire home/apt,70,2,60,2020-11-13,2.69,1,0
31664470,"Spacious Room Near Harvard, BU & Downtown Boston!",9974594,Hank,,Allston,42.35027,-71.13301,Private room,84,91,13,2019-08-31,0.48,6,270
31675216,"Sunny, cozy, tidy, colorful JP apartment",18338326,Matt,,Jamaica Plain,42.2961,-71.11484,Entire home/apt,55,29,0,,,2,111
31675705,"Bedroom in a sunny, cozy, + colorful JP apartment",18338326,Matt,,Jamaica Plain,42.2961,-71.11484,Private room,39,29,18,2020-03-07,0.67,2,290
31706263,"Private Room Near Downtown, Harvard, MIT & BU!",9974594,Hank,,Allston,42.34992,-71.13491,Private room,84,91,13,2019-07-29,0.49,6,270
31761449,Sunny and Modern 2 BEDs Condo Minutes From The T,21315770,Anya,,East Boston,42.36667,-71.03603,Entire home/apt,199,29,66,2021-01-05,2.65,1,65
31764931,💎Swanky Home 🌻Walk to MGH 🌳Sanitized🧺Laundry,238179467,The,,Beacon Hill,42.35901,-71.06952,Entire home/apt,499,3,31,2021-04-10,1.16,8,322
31851278,Lovely Modern Victorian Home,238705380,,,Dorchester,42.29278,-71.06816,Entire home/apt,99,91,0,,,1,180
31930647,🌳Ace Location🌳Luxe🌳Walk MGH🌳Sanitized🐶Dogs OK,238179467,The,,Beacon Hill,42.35905,-71.06918,Entire home/apt,189,32,13,2020-08-30,0.51,8,252
31932336,💎Newly Renovated🌳Walk to MGH🏨Luxe🌻Sanitized🌿,238179467,The,,Beacon Hill,42.35946,-71.07047,Entire home/apt,249,32,15,2020-05-10,0.57,8,348
31933571,🌳Penthouse w Deck🌳Walk MGH🌳Sanitized🌳Laundry🌳,238179467,The,,Beacon Hill,42.3585,-71.06742,Entire home/apt,199,32,10,2019-08-31,0.38,8,231
31952528,🏨Walk to MGH🏃Ace Location🌳Renovated🌻Sanitized,238179467,The,,Beacon Hill,42.36037,-71.0677,Entire home/apt,149,32,19,2019-11-27,0.72,8,303
31964808,★Beacon Hill Writer's Lair★Comfort History★Ace Loc,238179467,The,,Beacon Hill,42.36046,-71.06786,Entire home/apt,129,32,4,2020-07-06,0.15,8,263
31983770,🌳Walk to MGH🏨Patio🌲5 Star🌻Sanitized🐶Dogs Ok,238179467,The,,Beacon Hill,42.3604,-71.069,Entire home/apt,249,31,18,2020-06-30,0.69,8,206
31984461,🌳Walk to MGH🏨Deck🌲5 Star🌻Sanitized🐶Dogs Ok,238179467,The,,Beacon Hill,42.35994,-71.07021,Entire home/apt,79,32,19,2020-12-13,0.72,8,365
32012250,"East Boston- Newly Renovated, Prof. Clean, 1bd Apt",697401,Nick,,East Boston,42.36935,-71.03215,Entire home/apt,80,29,6,2021-02-20,0.30,3,216
32016148,A bit of France in Boston - Super Clean,29218948,Aaron & Catherine,,Dorchester,42.31586,-71.06827,Private room,90,1,56,2020-03-02,2.17,2,90
32024417,"Large Room Near BU, Harvard, MIT & Downtown Boston",9974594,Hank,,Allston,42.35078,-71.1351,Private room,84,91,36,2019-08-28,1.33,6,89
32062716,"Lovely Beacon Hill 2BR w/Great Views, Gym + Doorman by Blueground",107434423,Blueground,,West End,42.36497,-71.06887,Entire home/apt,192,32,0,,,129,263
32102560,#B101 Boston New Central  AC queen bed 全楼禁烟 厨具齐备,105851798,Anne,,Dorchester,42.30956,-71.06524,Private room,43,29,21,2020-09-21,0.81,15,179
32163985,"Newly reno gorgeous 2 bdrm with prvt prkg,entrance",241290674,Ahmed,,Roxbury,42.32831,-71.08206,Entire home/apt,186,29,60,2021-01-16,2.24,1,97
32183321,"Xtra Large Room Near BU, Harvard, Downtown Boston.",9974594,Hank,,Allston,42.34993,-71.13506,Private room,85,91,8,2019-09-18,0.30,6,89
32197096,Bright Newly Renovated 1 Bed Near Franklin Park !!,5618949,Alan,,Dorchester,42.30082,-71.08595,Entire home/apt,66,29,23,2021-01-22,0.96,5,121
32281287,Master Suite: Whole house + Parking in JP,13960633,Charles,,Jamaica Plain,42.29885,-71.10926,Entire home/apt,115,3,3,2020-12-27,0.32,2,0
32309630,The Strathmore 8 w/AC | 1BR 1BA w/HdTV | One block to the Greenline and short walk to BC!,71783,Lance,,Brighton,42.33931,-71.15122,Entire home/apt,92,30,6,2021-04-05,0.23,29,331
32324281,Lux 1 BR in Seaport with pool and Boston Harbor views  by Blueground,107434423,Blueground,,South Boston Waterfront,42.3514,-71.04319,Entire home/apt,185,32,0,,,129,10
32330038,"502 Low Prices, Housing For Essential Workers W/ Affordable Prices",205269848,Temple Place,,Downtown,42.35625,-71.06163,Entire home/apt,269,29,25,2020-05-30,1.06,15,0
32330132,604 Best Location Studio In Downtown Boston,205269848,Temple Place,,Downtown,42.35596,-71.061,Entire home/apt,287,29,54,2020-06-01,2.08,15,24
32330134,"503 Peaceful Retreat In Boston Near T, Easy Commuting!",205269848,Temple Place,,Downtown,42.35405,-71.06157,Entire home/apt,100,29,17,2020-10-24,0.65,15,0
32330288,Studio Ready 4 Students & Traveling Professionals  307,205269848,Temple Place,,Downtown,42.35422,-71.06157,Private room,89,29,31,2020-03-01,1.36,15,112
32330401,Studio Ready 4 Students & Traveling Professionals! 310,205269848,Temple Place,,Downtown,42.35444,-71.06144,Private room,191,29,32,2020-02-25,1.42,15,65
32330465,608 - Stylish Affordable Downtown Boston Studio!,205269848,Temple Place,,Downtown,42.35392,-71.06193,Entire home/apt,97,29,28,2020-10-26,1.07,15,62
32330630,501 Near T and Area Hospitals,205269848,Temple Place,,Downtown,42.35577,-71.06132,Entire home/apt,95,2,21,2020-05-21,0.80,15,337
32331101,602 Stylish Downtown Boston Studio!,205269848,Temple Place,,Downtown,42.35405,-71.06119,Entire home/apt,96,29,42,2020-03-12,1.60,15,0
32331200,606 Simple Studio in the Heart of Boston!,205269848,Temple Place,,Downtown,42.35623,-71.06099,Entire home/apt,237,29,42,2021-04-02,1.60,15,58
32365346,Desirable Boston Neighborhood near Downtown&Beach4,33656138,Stacy,,Dorchester,42.31634,-71.05967,Private room,80,1,28,2020-07-28,1.12,1,358
32366109,Wonderful apartment located in the heart of Boston,243028338,Kondy,,Mission Hill,42.33287,-71.09757,Entire home/apt,200,91,0,,,1,0
32402053,Private Room | Shared Bath | Co-Live by Thatch 3F,814298,Thatch,,Roxbury,42.32624,-71.095,Private room,42,30,0,,,96,180
32492523,★Beacon Hill Writer's Lair★Comfort History★Ace Loc,105384549,Laura,,Beacon Hill,42.35991,-71.06947,Entire home/apt,89,32,11,2020-10-16,0.45,1,329
32546785,Quiet getaway in a Boston home,81492503,Mark,,West Roxbury,42.26619,-71.16496,Entire home/apt,1200,91,7,2019-06-28,0.28,3,89
32570056,L 143-22 Studio That Is Safe/Clean Ready 4 You!,244600805,Bay Village,,South End,42.34775,-71.06913,Entire home/apt,90,2,46,2020-08-07,1.92,20,131
32570057,L 143-12 Studio That Is Safe/Clean Ready 4 You!,244600805,Bay Village,,South End,42.34749,-71.07018,Entire home/apt,90,2,28,2020-05-22,1.10,20,0
32570059,L 1-1 Modern Efficiency Studio Awaits Your Stay! 1-1,244600805,Bay Village,,South End,42.34745,-71.07012,Private room,72,2,41,2020-03-01,1.60,20,67
32592761,Stunning BOSTON BROWNSTONE by interior designer,244969139,Keith,,Fenway,42.34918,-71.093,Entire home/apt,289,29,2,2019-10-31,0.09,1,224
32593358,Boston Professionally Sanitized. long term discoun,19610602,Emma,,Hyde Park,42.27138,-71.10683,Entire home/apt,203,29,75,2020-03-29,2.88,1,0
32605604,Fresh Studio Close to T - Superhost Manager!,245100483,Cecilia,,Roxbury,42.32648,-71.09513,Entire home/apt,142,91,10,2019-08-17,0.39,1,0
32632691,Cozy private room w/ priv. Entrance GREAT LOCATION,160748778,Nacho,,Allston,42.3509,-71.12685,Private room,65,91,32,2019-11-07,1.36,1,0
32660989,Beautiful Rental with 180 Degree Harbor Views!,245574213,,,Downtown,42.35822,-71.05025,Entire home/apt,217,91,0,,,2,180
32686394,Traveling Medical Professional | Private Bath | 2R,814298,Thatch,,Roxbury,42.32838,-71.09533,Private room,50,30,0,,,96,170
32687520,L 1-21 Modern Single Studio at the Heart of Boston! 1-21,244600805,Bay Village,,Bay Village,42.34932,-71.07004,Private room,66,2,17,2020-02-23,0.69,20,131
32696884,Classic Bostonian Arboretum Condo,14075816,Mary & Chuck,,Jamaica Plain,42.30145,-71.11652,Entire home/apt,135,91,7,2019-10-14,0.28,1,0
32723746,Charming Art Filled Victorian w/Gorgeous Bath,43118173,Alys,,Dorchester,42.30461,-71.06636,Private room,65,1,14,2020-10-03,0.57,1,173
32762186,Stunning South End 1BR - private roofdeck,555290,Matthew,,South End,42.34247,-71.08174,Entire home/apt,149,29,99,2021-04-04,3.81,1,125
32764882,Beautiful Beacon Hill Home - Amazing Location!,2006852,,,Beacon Hill,42.3607,-71.06916,Entire home/apt,237,1,62,2021-04-04,2.39,6,144
32831946,L 5-44 Welcoming Private Studio for One!,244600805,Bay Village,,South End,42.34741,-71.07071,Private room,66,2,20,2021-03-10,0.91,20,148
32835031,"Boston Studio, Ready For Long & Short Stays 210",205269848,Temple Place,,Downtown,42.35415,-71.06127,Private room,87,29,25,2020-11-24,1.12,15,122
32835033,Studio Ready 4 Students & Traveling Professionals  305,205269848,Temple Place,,Downtown,42.35384,-71.06339,Private room,90,29,23,2021-03-31,1.01,15,121
32861018,"L 1-31 Location A++, Sleeps 3",244600805,Bay Village,,Bay Village,42.34924,-71.06876,Entire home/apt,99,2,35,2021-03-31,1.52,20,129
32861021,L 5-B1 Prices/Location CANNOT Be Beat!,244600805,Bay Village,,Bay Village,42.34939,-71.06956,Entire home/apt,88,2,49,2021-04-05,2.03,20,130
32861080,AT Private Studio in Boston's Bay Village! 5-22,244600805,Bay Village,,Back Bay,42.34959,-71.07104,Entire home/apt,90,2,45,2021-03-27,1.76,20,20
32861086,L 1-24 Modern Single Studio at the Heart of Boston! 1-24,244600805,Bay Village,,Bay Village,42.34904,-71.07007,Private room,66,2,27,2020-01-22,1.09,20,130
32861088,"L 143-23 Great For Last Minute Stays, Sleeps 3",244600805,Bay Village,,South End,42.34758,-71.06995,Entire home/apt,99,2,77,2020-12-20,3.09,20,121
32890952,Quiet Comfort in Boston - Large 2 Bed,147256535,Jan,,Roslindale,42.27855,-71.14064,Entire home/apt,129,31,3,2019-12-21,0.12,2,278
32894516,★ The Elephant Room | Close to Subway + Downtown ★,102027626,Romo & Nayeli,,Dorchester,42.28995,-71.06728,Private room,79,2,48,2020-08-16,1.99,6,64
32895915,★ The Map Room | Close to Subway + Downtown ★,102027626,Romo & Nayeli,,Dorchester,42.28862,-71.0672,Private room,79,2,34,2021-03-10,1.42,6,62
32915410,1 bedroom apartment in South End,247641760,Enia,,Roxbury,42.3366,-71.08442,Entire home/apt,75,91,72,2019-11-30,2.82,7,233
32940171,Alaska Street R44,216849347,Jeana,,Roxbury,42.32213,-71.07945,Private room,60,2,12,2020-11-29,0.52,3,0
33013194,"Bright, cozy bedroom (Freedom Trail)",248463000,John,,Roxbury,42.32372,-71.06785,Private room,34,1,117,2021-04-05,4.66,4,111
33016886,En suite w/ King bed (Boston Common),248463000,John,,Roxbury,42.32346,-71.06952,Private room,44,1,127,2021-04-16,5.22,4,80
33017230,Large bedroom w/ king size bed (Boston Tea Party),248463000,John,,Roxbury,42.32163,-71.06829,Private room,55,1,70,2020-09-07,2.79,4,78
33038623,DOWNTOWN BOSTON / UMASS JFK/ PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31122,-71.05708,Private room,75,91,4,2019-11-03,0.16,8,270
33158116,Large Sunny room w/ King bed (Boston Harbor Room),248463000,John,,Roxbury,42.32359,-71.0701,Private room,44,1,117,2021-04-20,4.66,4,120
33162602,Comfort Inn in my home 2nd bedroom,227190555,Janet,,Roxbury,42.31507,-71.07504,Private room,75,29,13,2020-03-01,0.53,2,90
33196946,603 Best Location Studio In Downtown Boston,205269848,Temple Place,,Downtown,42.35448,-71.06333,Entire home/apt,77,3,0,,,15,117
33253369,"Brighton, MA Guesthouse for rent, Unit 1B (1st Fl)",166004722,Wang,,Brighton,42.35728,-71.15697,Private room,50,91,1,2021-01-09,0.29,5,259
33317621,DOWNTOWN BOSTON / UMASS BOSTON / PRIVATE ROOM,248657295,Shahnaz,,Dorchester,42.31226,-71.05695,Private room,75,91,3,2019-10-21,0.12,8,365
33318392,DOWNTOWN BOSTON/ UMASS BOSTON/ PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31092,-71.0556,Private room,75,91,9,2019-11-05,0.38,8,365
33319774,DOWNTOWN BOSTON / UMASS BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31273,-71.05693,Private room,75,91,6,2019-10-14,0.25,8,365
33345730,New 2 Bed - Heart of Downtown - Hynes / Prudential,133927887,Kat,,Back Bay,42.34449,-71.08385,Entire home/apt,250,91,10,2019-08-24,0.43,14,0
33347860,DOWNTOWN BOSTON / UMASS BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31199,-71.05532,Private room,89,91,7,2019-10-20,0.29,8,365
33348585,DOWNTOWN BOSTON / UMASS BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31232,-71.05528,Private room,75,91,8,2019-10-28,0.33,8,365
33350922,DOWNTOWN BOSTON / UMASS BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31095,-71.05688,Private room,75,91,3,2019-10-21,0.13,8,1
33351261,DOWNTOWN BOSTON / UMASS  BOSTON / PRIVATE BEDROOM,248657295,Shahnaz,,Dorchester,42.31061,-71.05639,Private room,75,91,9,2019-11-04,0.36,8,365
33351298,Standard King Room,261039449,Studio Allston Hotel,,Brighton,42.36417,-71.13637,Hotel room,160,1,19,2021-04-11,1.12,6,254
33351516,Standard Queen Room with Two Queen Beds,261039449,Studio Allston Hotel,,Brighton,42.36417,-71.13637,Hotel room,170,1,1,2019-08-21,0.05,6,254
33351519,Studio,261039449,Studio Allston Hotel,,Brighton,42.36417,-71.13637,Hotel room,190,1,0,,,6,254
33351754,Queen Room - Disability Access,261039449,Studio Allston Hotel,,Brighton,42.36417,-71.13637,Hotel room,160,1,0,,,6,251
33352056,Queen Room with Two Queen Beds - Disability,261039449,Studio Allston Hotel,,Brighton,42.36417,-71.13637,Hotel room,170,1,0,,,6,251
33352066,Signature Suite,261039449,Studio Allston Hotel,,Brighton,42.36417,-71.13637,Hotel room,210,1,2,2021-03-28,0.15,6,254
33352469,ONE BEDROOM SUITE,243931054,Boston Park Plaza,,Downtown,42.35104,-71.0697,Hotel room,258,1,1,2020-09-01,0.13,13,340
33352470,PRESIDENTIAL SUITE,243931054,Boston Park Plaza,,Downtown,42.35132,-71.0698,Hotel room,989,1,0,,,13,75
33352471,SUPERIOR TWO DOUBLES,243931054,Boston Park Plaza,,Back Bay,42.3507,-71.07212,Hotel room,154,1,37,2021-04-12,2.16,13,1
33352473,DELUXE ROOM,243931054,Boston Park Plaza,,Downtown,42.35104,-71.0697,Hotel room,158,1,48,2021-04-12,3.13,13,341
33352475,STUDIO SUITE,243931054,Boston Park Plaza,,Downtown,42.35104,-71.0697,Hotel room,209,1,4,2021-02-20,0.41,13,346
33352477,GARDEN SUITE,243931054,Boston Park Plaza,,Downtown,42.35104,-71.0697,Hotel room,809,1,1,2020-08-02,0.11,13,82
33417746,Walk to the city or beach 4,30342817,Piter & Stacy,,Dorchester,42.31876,-71.05873,Private room,45,1,44,2020-11-01,1.79,5,349
33426419,Great location to go anywhere in Boston!!,247641760,Enia,,Roxbury,42.33119,-71.08168,Private room,50,91,38,2019-08-23,1.56,7,355
33439464,"Modern South Boston 1BR w/ Gym, W/D by Seaport & Lawn on D by Blueground",107434423,Blueground,,South Boston,42.34114,-71.04958,Entire home/apt,140,32,0,,,129,203
33440102,"Roomy Brighton 2BR near St. Elizabeth's Hospital, by Blueground",107434423,Blueground,,Brighton,42.3498,-71.14951,Entire home/apt,115,32,0,,,129,291
33446838,Private room 2nd Floor,22402141,Mirian,,East Boston,42.39072,-71.00456,Private room,100,100,1,2019-08-18,0.05,3,365
