id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20269328,Double Deluxe R-7 w/ Shared Bath,50160697,Ver,,Downtown/Civic Center,37.78726,-122.41428,Private room,100,1,21,2020-02-17,0.49,5,157
20279076,"Nob Hill Timeshare Rental Condo - Sleeps 4, 2 Bath",55782784,Kevin,,Chinatown,37.79056,-122.4071,Private room,275,2,2,2019-01-10,0.06,36,365
20286716,Outer Sunset Private Bedroom [S] ⭐️ W/D ⭐️,133894957,Jessica,,Outer Sunset,37.74627,-122.48974,Private room,97,1,8,2019-11-24,0.18,5,328
20286868,Outer Sunset Private Master Suite [J] ⭐️ W/D ⭐️,133894957,Jessica,,Outer Sunset,37.74641,-122.49126,Private room,96,1,13,2019-10-20,0.29,5,325
20287325,"Red Victorian - Private suite w/bath, Gigi's",117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Private room,111,1,118,2020-03-05,2.70,43,0
20305889,Modern House with Spectacular Views,72387792,,,Bernal Heights,37.74087,-122.41257,Entire home/apt,540,1,64,2021-04-03,1.46,1,110
20305913,"Private entrance, elegant En Suite in Cole Valley",1203596,David,,Haight Ashbury,37.76501,-122.44827,Private room,139,1,5,2020-02-27,0.31,1,0
20306428,Stunning Furnished Quiet Corporate Rental Oasis,144846524,Christy,,South of Market,37.77363,-122.39609,Private room,150,90,2,2018-03-31,0.05,1,87
20311264,Long Term Rental:  One-Bedroom Home in the Mission,144896022,Victor,,Mission,37.7505,-122.4091,Entire home/apt,150,30,4,2017-10-23,0.09,2,0
20321045,Classic One BR Apartment - Nob Hill,20899143,Peter,,Downtown/Civic Center,37.78851,-122.41633,Entire home/apt,148,30,15,2020-08-31,0.36,6,280
20331804,Comfortable Victorian Bedroom in Mission,17536951,Rob,,Bernal Heights,37.74305,-122.4213,Private room,85,4,32,2019-09-15,0.74,4,0
20335923,#aT15 - Amazing Private Room in Startup House,10624127,Bed|N|Build,,Nob Hill,37.79234,-122.41965,Private room,44,30,2,2018-12-23,0.05,5,365
20355620,2nd Master Bedroom in large 2 story house,45040916,Alan,,Bernal Heights,37.74204,-122.40837,Private room,113,90,1,2017-11-10,0.02,4,179
20361588,"5 stars, spacious, Private 1 bdrm w/parking",104809788,Elyssa,,West of Twin Peaks,37.72667,-122.46094,Entire home/apt,159,3,123,2021-04-06,2.81,1,119
20361695,3BR Pet-friendly Marina House on Moscone Park,3130819,Shana,,Marina,37.80078,-122.43121,Entire home/apt,215,30,1,2018-08-31,0.03,2,283
20364980,Bliss in Bayview - 4 beds/3 baths with parking,1258368,Faiz,,Bayview,37.72866,-122.38518,Entire home/apt,225,30,25,2018-05-11,0.64,5,61
20365447,"Dream Room at Bliss, Ensuite bath",1258368,Faiz,,Bayview,37.72896,-122.38913,Private room,55,30,9,2021-03-31,0.23,5,180
20367880,Walkable Backyard  Fast WiFi/2 bathrooms,35433848,Je & Derren,,Outer Sunset,37.74704,-122.47911,Private room,45,30,91,2020-05-08,2.06,1,217
20386464,Period Charms and Garden Oasis in Noe Valley,17506355,Won Chan (원찬),,Noe Valley,37.74941,-122.43319,Entire home/apt,311,2,34,2021-04-04,0.80,2,128
20393341,Private Guest Suite & Easy Street Parking,337960,,,Castro/Upper Market,37.76167,-122.44449,Entire home/apt,139,2,167,2021-04-04,3.83,2,30
20408154,"Nice room, walk to Golden Gate Park.",81226014,Lynn & Ray,,Outer Sunset,37.75743,-122.48959,Private room,78,1,59,2020-01-19,1.33,4,0
20408951,EXCEPTIONAL RUSSIAN HILL HOME: 2Bd/2.5Ba,145546453,Marcia,,Russian Hill,37.80435,-122.41877,Entire home/apt,514,30,4,2019-09-06,0.11,1,173
20424404,"Full private level-great for families, central BH!",2666465,Elizabeth,,Bernal Heights,37.74101,-122.41549,Entire home/apt,135,2,45,2020-03-13,1.04,3,0
20424542,Comfy Studio near MUNI subway,5009045,Michael,,West of Twin Peaks,37.74365,-122.45889,Entire home/apt,68,1,142,2021-04-04,3.34,1,231
20425693,Buena Vista Retreat,21226960,Toni,,Castro/Upper Market,37.7673,-122.44015,Entire home/apt,195,4,60,2020-09-20,1.38,1,347
20450156,Relax in a Luxury Master Suite - Private Bathroom,145873215,Tiffany,,South of Market,37.78167,-122.39657,Private room,92,10,93,2020-11-30,2.12,1,42
20460402,"Family Stay -  Renovated, Quiet 3bed/2ba w/Parking",1626997,Winnie,,Excelsior,37.71536,-122.43554,Entire home/apt,200,30,25,2020-12-08,0.57,1,0
20478011,Spectacular Noe Valley home,15284484,Lochlann,,Noe Valley,37.74912,-122.43861,Entire home/apt,356,1,77,2021-01-01,1.78,2,0
20488889,Prentiss - Cortland Bernal Heights 1BEDROOM/1BATH,38836,Bernat,,Bernal Heights,37.73566,-122.41317,Entire home/apt,78,30,6,2020-09-02,0.15,39,114
20497174,SF Hotel Studio: Union Square Gem!,22267033,Jennifer,,Downtown/Civic Center,37.78827,-122.41137,Entire home/apt,278,2,20,2020-02-25,0.47,19,365
20500854,Stay in Notable SF Novelist's Flat,12878539,Janis,,Glen Park,37.73595,-122.43006,Entire home/apt,225,3,21,2020-02-09,0.48,1,2
20501065,Chic Modern 2BR Mission/Potrero *Summer Specials!,146358111,Toral,,Mission,37.75819,-122.4092,Entire home/apt,109,30,14,2021-02-20,0.32,1,0
20501268,Modern design - 2BR/2BA in Mission Dolores,11025922,Jorge,,Castro/Upper Market,37.76605,-122.42699,Entire home/apt,300,31,2,2019-07-04,0.07,1,106
20543892,Bright Slice of the Sunset with Private Suite and Deck,3344835,Kelly,,Outer Sunset,37.75779,-122.49204,Entire home/apt,150,3,65,2021-03-01,2.29,1,4
20563658,Private Garden Suite,162565,Rishi,,West of Twin Peaks,37.74296,-122.46428,Entire home/apt,180,3,36,2019-08-01,0.82,1,0
20573374,"Modern Mission Edwardian, 2 fluffy queen beds",15028456,Jane,,Mission,37.7489,-122.42043,Entire home/apt,148,2,4,2020-02-23,0.13,1,0
20575733,5932 - Cozy & Charming Bedroom with Private Bath,136131559,Cindy And Michelle,,Outer Sunset,37.76309,-122.48022,Private room,55,30,101,2020-10-31,2.32,4,65
20576493,642 - Private Comfy Ground Unit Access to Backyard,77596452,Lily,,Outer Richmond,37.77628,-122.49414,Entire home/apt,168,1,19,2021-04-02,3.43,1,155
20591785,Spacious 1 bedroom condo w/ roofdeck in Nob Hill,25824429,Ehson,,Nob Hill,37.7943,-122.41655,Entire home/apt,471,2,28,2021-03-22,0.64,1,0
20608608,Charming 3 BR + garden in fabulous location!,13615078,Amber,,Glen Park,37.7353,-122.43792,Entire home/apt,165,30,2,2017-12-17,0.05,1,0
20620600,Castro Contemporary meets 1920's Charm,44927,Ken & Joe,,Castro/Upper Market,37.76615,-122.43657,Entire home/apt,468,3,47,2021-01-15,1.10,1,121
20635517,1900 Edwardian; 2 Bright Spacious Rooms w/4 beds,18151037,Valerie,,Noe Valley,37.75262,-122.4363,Private room,205,3,4,2018-07-03,0.11,8,301
20637303,"1900 Tradition Victorian+Cozy Qn., 2bdrms",18151037,Valerie,,Noe Valley,37.75262,-122.4363,Private room,175,30,1,2018-07-15,0.03,8,0
20652741,San Francisco Sun Shine,147687565,Stella,,Bayview,37.73366,-122.39609,Entire home/apt,120,2,53,2019-09-01,1.63,1,0
20663782,Amazing Marina/Cow Hollow 3 Bd 2 full bath,18197535,Vicki,,Marina,37.80077,-122.42981,Entire home/apt,250,30,9,2020-10-10,0.24,1,364
20696391,Cozy Noe Valley apartment,6392096,Nicøle,,Noe Valley,37.74436,-122.4323,Entire home/apt,99,30,14,2021-02-28,0.34,1,121
20696918,Modern Cozy Private BD + BR / Close to BART,26700102,Hebert,,Crocker Amazon,37.71416,-122.44118,Private room,94,2,58,2019-09-29,1.35,1,0
20724784,Luxury Tudor  on Telegraph Hill,148406261,Charles,,North Beach,37.80254,-122.407,Private room,350,30,0,,,1,0
20744996,Spacious Flat in the Marina With Parking,8329745,Alice,,Marina,37.8022,-122.437,Entire home/apt,159,30,11,2020-02-14,0.26,5,197
20750111,Charming Edwardian in the Castro - Bedroom,5871824,Jonathan,,Castro/Upper Market,37.76476,-122.42966,Private room,99,1,36,2020-03-06,0.84,2,63
20762414,Upscale Neighborhood w/parking,108691284,Nadya,,West of Twin Peaks,37.74499,-122.45486,Entire home/apt,308,1,198,2021-04-03,4.59,1,266
20765941,Brand New Beautiful 2 bedrooms in Sunset SF,65528821,Maggie,,Parkside,37.74161,-122.50149,Entire home/apt,280,2,134,2020-03-07,3.10,1,0
20776056,Serene Condo in SF/North Beach/Telegraph Hillside,47925612,Chandra,,North Beach,37.80439,-122.40437,Entire home/apt,157,30,10,2020-11-17,0.25,1,267
20805606,"Hip Danish modern San Francisco townhouse, garden",196335,Philipp,,Mission,37.75502,-122.40762,Entire home/apt,386,2,15,2020-11-28,0.35,1,36
20817603,SF Union Square Hotel Studio (1),22267033,Jennifer,,Downtown/Civic Center,37.78889,-122.40926,Entire home/apt,303,2,4,2019-02-13,0.09,19,365
20818261,SF Union Square Hotel Studio (3),22267033,Jennifer,,Downtown/Civic Center,37.78904,-122.41013,Entire home/apt,292,2,11,2019-09-17,0.30,19,365
20828695,Gorgeous 1 Bed Mission Condo w/ garden & parking,1021169,Emily,,Mission,37.76667,-122.41872,Entire home/apt,145,30,1,2020-10-06,0.16,2,0
20834040,Remodeled Efficiency Studio - Comforts of Home!,4430421,Landmark,,Downtown/Civic Center,37.78426,-122.41572,Entire home/apt,81,30,0,,,146,179
20836233,Luxurious Remodeled 3+BR/2.5 BA Craftsman House,397255,James,,Inner Sunset,37.76351,-122.47216,Entire home/apt,995,14,0,,,1,59
20837529,New Spacious Guest Suite 2BR/1BA (D),149498560,Jean,,Visitacion Valley,37.71477,-122.40849,Entire home/apt,110,1,248,2020-03-21,5.71,4,49
20847212,San Francisco Condo 4 Blocks to Golden Gate Park!,126644773,Evolve Vacation Rental,,Haight Ashbury,37.77382,-122.44678,Entire home/apt,295,7,7,2021-03-14,0.39,2,313
20851055,Luxury High Rise Condo • Financial District •,149639732,Sammi,,Financial District,37.7915,-122.39595,Entire home/apt,199,90,11,2018-06-13,0.26,1,358
20852099,New Comfy Guest Suite 1BR/1BA (C),149498560,Jean,,Visitacion Valley,37.71399,-122.40854,Entire home/apt,85,1,246,2020-03-11,5.69,4,36
20857268,Enjoy Dream Views from Tastefully Designed Arts & Crafts-Style Apartment,22515227,Stephen,,Castro/Upper Market,37.7606,-122.44509,Entire home/apt,180,30,19,2021-03-14,0.45,1,155
20870768,Cozy Purple Private Room in Hostel-Style House,27123550,Jacquelyn,,Bayview,37.73899,-122.39155,Private room,69,30,8,2020-08-17,0.18,3,352
20873868,Room in Modern Haight-Ashbury Flat,9296204,Joseph,,Haight Ashbury,37.77302,-122.44724,Private room,99,2,19,2019-02-07,0.44,1,0
20873957,Brand New Gorgeously Furnished 3BR2BA Flat in SOMA,10622144,Jefferson,,South of Market,37.77619,-122.40787,Entire home/apt,489,2,44,2021-03-26,1.03,4,278
20874967,SF Union Square Hotel Studio (4),22267033,Jennifer,,Downtown/Civic Center,37.78666,-122.4093,Entire home/apt,303,2,4,2019-04-12,0.11,19,365
20906522,"311B Private Room in Super Convenient Area, Room B",127638239,Ching Ho,,Inner Richmond,37.78157,-122.46191,Private room,70,1,241,2021-03-29,5.57,4,171
20919351,Live like a local in the heart of the City,150358757,Jean-Benoit,,Castro/Upper Market,37.76716,-122.43604,Private room,115,30,3,2019-07-21,0.07,1,365
20933318,Charming Guest Room in 1907 Cottage on Russian Hill,49425233,Annie,,Russian Hill,37.79722,-122.41789,Entire home/apt,195,3,130,2021-03-21,3.19,1,242
20957462,Sunny Studio with Golden Gate Bridge View,150732464,Salman,,Nob Hill,37.79586,-122.41915,Private room,60,30,14,2021-01-31,0.35,7,365
20967325,Charming Victorian House near Golden Gate Park,52830865,Catherine,,Inner Richmond,37.77752,-122.46633,Private room,140,2,87,2021-01-02,2.02,2,0
20979534,NOPA private bedroom in a gorgeous Victorian Home,4276210,Varendra,,Haight Ashbury,37.7751,-122.43968,Private room,121,3,86,2020-11-21,2.01,2,6
20981346,Light-Filled Hillside Studio Apartment,144000421,,,Glen Park,37.73881,-122.42982,Entire home/apt,120,3,72,2021-01-12,1.70,1,134
20990167,Sunny Marina Studio,14171159,Mark,,Marina,37.80296,-122.43642,Entire home/apt,195,30,2,2018-02-25,0.05,1,0
20990790,2 Bedroom/2 Bathrm Stylish Designer Flat nr Ocean,10573197,,,Outer Richmond,37.77498,-122.50132,Entire home/apt,150,30,3,2021-03-03,0.32,1,0
20994570,Studio across from Golden Gate Park & near Beach,2788584,Kal,,Outer Sunset,37.76261,-122.50133,Entire home/apt,138,2,180,2021-03-29,4.73,1,144
21010862,Gorgeous Designer One Bedroom and Bath,10622144,Jefferson,,South of Market,37.77596,-122.40668,Entire home/apt,172,2,106,2021-01-31,2.50,4,303
21011550,Warm and bright 1bd in Laurel Heights/Presidio,13832870,International,,Presidio Heights,37.78779,-122.45167,Entire home/apt,112,30,1,2019-08-18,0.05,22,311
21022837,Remodeling? Lone Mountain Luxury Retreat,151399600,Pamela,,Inner Richmond,37.77787,-122.44858,Entire home/apt,750,5,2,2018-03-23,0.05,4,293
21022946,"WOW! LARGE SUNNY 3BR,2BA,NEAR ALL,ENJOY BAY AREA!!",408300,Jennifer,,Bayview,37.72772,-122.38234,Private room,99,30,0,,,12,364
21024486,Huge Sunny Bedroom in Prime Location,8801754,Erin,,Western Addition,37.78716,-122.44261,Private room,80,30,3,2020-02-10,0.12,1,89
21026079,"Red Victorian - Private room, Skylight",117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Private room,104,1,65,2020-03-02,1.52,43,0
21026891,Red Victorian - Water Bunk in shared Peacock Room,117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Shared room,58,1,86,2020-03-17,2.00,43,0
21026964,Red Victorian - Earth Bunk in shared Peacock Room,117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Shared room,64,1,74,2019-12-31,1.73,43,0
21028247,Spacious 2 BR in San Francisco. Views! Parking!,28932312,Liliya And Alexander,,West of Twin Peaks,37.72937,-122.46126,Entire home/apt,199,3,83,2021-02-22,1.95,2,177
21028485,One Bedroom in SF Home,86027378,Ernest,,Excelsior,37.72655,-122.42029,Private room,39,30,8,2021-01-31,0.25,7,308
21037519,Sunny & Safe Mission 1 Bed Rear Apt w/priv patio,151524034,Marc,,Mission,37.75197,-122.41667,Entire home/apt,75,30,5,2021-03-13,0.13,3,143
21045694,Modern & Convenient Studio - Walk to BART & Muni,30506212,Gordon,,Crocker Amazon,37.71533,-122.44026,Entire home/apt,87,1,163,2020-03-01,3.78,1,0
21047729,Charming Noe Valley 2bd Flat in Amazing Location!,576143,Lindsay,,Noe Valley,37.74826,-122.42699,Entire home/apt,140,30,25,2021-03-20,0.59,1,329
21054696,Bask in Colorful Chic Throughout Impeccable Castro Victorian,16301581,Gabriel,,Castro/Upper Market,37.76142,-122.43627,Entire home/apt,942,2,20,2020-01-20,0.49,1,0
21066691,"Elegant Top Floor Flat Near UCSF, GG Park",151803493,Joseph,,Outer Sunset,37.76016,-122.48451,Entire home/apt,111,30,0,,,1,0
21068061,Bright Spacious Suite 2BR/1BA with Parking!,151817615,Zhi Jian,,Visitacion Valley,37.71802,-122.40161,Entire home/apt,136,5,287,2020-03-14,6.89,2,1
21075660,Beautiful SF Bernal cottage with 2 separate floors,2666465,Elizabeth,,Bernal Heights,37.74054,-122.41528,Entire home/apt,320,1,21,2020-02-23,0.55,3,0
21079469,Quiet and Quintessential Garden Flat in Corona Heights,21612407,Rick,,Castro/Upper Market,37.76228,-122.44002,Entire home/apt,115,30,5,2020-01-03,0.16,1,336
21082676,Charming Edwardian in the Castro - Bedroom,5871824,Jonathan,,Castro/Upper Market,37.76476,-122.42966,Private room,99,1,225,2020-03-14,5.26,2,0
21099478,A beautiful home in Noe Valley,12135338,,,Glen Park,37.74164,-122.42537,Entire home/apt,245,2,30,2020-10-25,0.73,1,3
21110366,Bright Top Floor Mission Studio!,4430421,Landmark,,Mission,37.76426,-122.41723,Entire home/apt,90,30,3,2018-09-03,0.08,146,179
21111630,#1 Nob Hill King room and  Q sofa bed private bath,100586872,Mary Gaineng,,Chinatown,37.79187,-122.40679,Private room,79,1,192,2021-04-04,7.22,4,66
21112601,Clean + Elegant room in Spacious Flat - 2,123485258,Joe,,Haight Ashbury,37.76973,-122.45137,Private room,119,2,27,2019-10-26,0.77,4,0
21113266,Martony's BNB and Zen Garden Hot Tub & Sauna Suite,2275870,Martina,,Outer Mission,37.72531,-122.43926,Private room,325,1,185,2021-03-28,4.32,3,154
21125429,Private Garden Apartment,149725836,Liz And Luis,,Inner Richmond,37.78706,-122.4644,Entire home/apt,195,3,49,2021-03-05,1.28,1,299
21136811,Room in Charming Remodeled Victorian Home,22718824,Jen,,Inner Richmond,37.77707,-122.46633,Private room,149,2,72,2021-03-19,1.83,1,0
21161939,"WorldMark Union Sq,1BR/2BA Suite,6 min walk to JPM",84583753,Haney,,Downtown/Civic Center,37.79009,-122.4073,Entire home/apt,500,4,2,2019-11-23,0.05,8,0
21165478,"The Guest Suite, a Romantic Garden Retreat in NOPA",758670,Donna,,Haight Ashbury,37.77635,-122.44205,Entire home/apt,225,4,36,2021-03-22,0.93,1,228
21177034,Sunny private room w/ patio in Fillmore,114873659,Anna,,Western Addition,37.78302,-122.42891,Private room,90,1,8,2020-02-12,0.48,1,145
21185602,"WorldMark Union Square,1BR/2BA Suite",84583753,Haney,,Downtown/Civic Center,37.78862,-122.40851,Entire home/apt,752,3,1,2018-09-28,0.03,8,0
21186680,"Hayes Valley Haven - Central, sunny and quiet",152997097,James And Kim,,Western Addition,37.77403,-122.42561,Entire home/apt,445,10,23,2020-11-03,0.59,2,25
21187925,"Chic, sun-drenched studio w/views and parking.",5611653,Jorge,,Bayview,37.73452,-122.39793,Entire home/apt,225,1,178,2021-03-28,4.21,2,163
21189031,Sunny Studio Apartment with Private Deck.,72810477,David,,Noe Valley,37.75136,-122.42562,Entire home/apt,152,4,49,2020-11-28,1.16,1,277
21191232,Beautiful Private Bedroom & Bath in San Francisco,153041033,Marcia,,Ocean View,37.72046,-122.46311,Private room,46,2,148,2020-03-18,3.91,1,0
21191422,Private Room with Private Bathroom in SF,86027378,Ernest,,Excelsior,37.72667,-122.42027,Private room,49,30,3,2020-04-11,0.07,7,363
21203146,Deluxe Studio with Private Bath in Sunset!,153157973,Yang,,Outer Sunset,37.75178,-122.49341,Private room,125,1,288,2021-03-28,6.87,2,159
21204243,3 Bedroom/1.5 b Haight-Ashbury  Wi-Fi kitchen W/D,110078968,Ahmed,,Haight Ashbury,37.77249,-122.44342,Entire home/apt,135,30,6,2020-11-30,0.17,6,219
21218347,Remodeled Open Studio in Heart of SF!,4430421,Landmark,,Downtown/Civic Center,37.78403,-122.41509,Entire home/apt,81,30,4,2020-01-06,0.10,146,147
21220773,Captain’s Room at Engine 43 firehouse + Parking,3570084,Caro,,Excelsior,37.72127,-122.42996,Private room,95,29,212,2020-04-03,5.20,1,0
21231393,Remodeled Top Floor Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78593,-122.41463,Entire home/apt,91,30,1,2019-11-03,0.06,146,0
21231615,Charming room with Private Bath in Sunset!,153157973,Yang,,Outer Sunset,37.75277,-122.49539,Private room,75,1,237,2021-03-28,5.60,2,164
21232003,Convenient/Remodeled Studio - Union Square,4430421,Landmark,,Downtown/Civic Center,37.78402,-122.41198,Entire home/apt,81,30,5,2020-02-23,0.12,146,89
21233359,Huge 3000 sqft modern home. Penthouse deck+Peloton,359544,Charlie,,Mission,37.76835,-122.40925,Entire home/apt,1275,30,5,2018-11-11,0.12,1,121
21233544,Ocean Beach Guest Suite,1852503,Michele,,Outer Sunset,37.74798,-122.50688,Entire home/apt,95,2,115,2021-04-07,2.96,1,26
21241871,Bright Remodeled Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78413,-122.41583,Entire home/apt,89,30,0,,,146,179
21242955,"Bright, Cheerful 1BR near UCSF, GG Park, Transit",153547987,Andrea,,Inner Sunset,37.7628,-122.46312,Entire home/apt,120,40,6,2020-03-26,0.16,1,0
21252479,"Room @ Golden Gate Bridge, Ocean Beaches & Parks.",8357805,Kirill,,Outer Richmond,37.78128,-122.48645,Private room,62,1,259,2021-04-03,6.09,1,300
21253864,Private Room in Ingleside nearby SFSU #1A,1282404,Michelle,,Ocean View,37.72133,-122.46872,Private room,42,30,3,2018-07-17,0.07,2,234
21267987,"Spacious Flat w Views, 1 Block from Dolores Park",764782,Mitch,,Castro/Upper Market,37.75904,-122.43021,Entire home/apt,159,30,7,2020-05-02,0.17,1,77
21276107,Sunny room in open plan home with garden access,4203610,Ben,,Bayview,37.71831,-122.3894,Private room,50,7,5,2020-01-22,0.29,1,80
21279515,Remodeled Downtown 1x1 - Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78599,-122.41465,Entire home/apt,101,30,0,,,146,0
21279801,"Gorgeous Victorian with Views, Near Mission",24949158,Angela,,Bernal Heights,37.74613,-122.41778,Entire home/apt,400,2,3,2019-12-28,0.09,2,0
21280829,"2BR Instagram Dream in the Clouds, 270 city views",10234050,Jane,,South of Market,37.7761,-122.41615,Entire home/apt,369,1,149,2021-03-25,3.58,2,94
21281754,Remodeled 2bdr w/easy street parking and patio,337960,,,Castro/Upper Market,37.76077,-122.4428,Entire home/apt,250,28,26,2020-01-31,0.63,2,123
21282635,"Modern, Sunny Retreat in Great Neighborhood",4137005,Max & Fernanda,,Bernal Heights,37.7477,-122.4134,Entire home/apt,199,14,28,2019-12-13,0.68,1,0
21291714,Small bedroom on Precita Park.,974441,Peter,,Bernal Heights,37.7479,-122.41022,Private room,70,5,22,2020-02-29,0.59,2,0
21292744,Haight/Castro Urban Victorian Flat with Views,14816525,Brooke & Karl,,Castro/Upper Market,37.76894,-122.43675,Entire home/apt,200,30,14,2020-11-04,0.34,2,0
21294317,Beautiful Victorian Bedroom near the City Center,68366081,Keith,,Mission,37.77002,-122.42314,Private room,140,1,30,2020-02-29,0.72,2,0
21297037,Quiet two-story condo with roof deck and views,6267,Michael,,Western Addition,37.77147,-122.43356,Entire home/apt,550,7,6,2020-08-21,0.15,1,0
21298312,Serene Victorian with Views in Noe Valley,2721741,,,Glen Park,37.74033,-122.4304,Entire home/apt,300,30,7,2020-11-18,0.24,1,146
21307662,"Private, modern Central Sunset suite",1676998,Todd,,Outer Sunset,37.76432,-122.48151,Entire home/apt,150,1,170,2021-03-23,4.49,1,112
21311875,Bright/Spacious 1x1 in Mission District!,4430421,Landmark,,Mission,37.76386,-122.41838,Entire home/apt,104,30,0,,,146,179
21312569,Home in the Hills,18304180,Lawren,,Bernal Heights,37.73883,-122.41796,Entire home/apt,275,3,58,2021-04-05,1.47,1,304
21313591,Entire Floor w/ Spacious Living Room. Fast Wifi.,2566492,Jim,,Outer Richmond,37.77425,-122.49573,Private room,200,2,6,2019-10-06,0.14,2,0
21327347,★New Modern 1BR apt 1 min Walk to Golden Gate Park,90139010,Anna & Michael,,Outer Sunset,37.76302,-122.48987,Entire home/apt,124,2,180,2021-03-06,4.33,1,41
21345382,"Light-filled, spacious family home with parking",940484,Susannah,,Noe Valley,37.75051,-122.43725,Entire home/apt,600,2,3,2019-08-04,0.14,1,0
21348008,Luxury Home in the Marina District,45451507,Michael,,Marina,37.80542,-122.44152,Entire home/apt,250,30,3,2019-08-25,0.08,2,281
21356103,Spacious Flat in the heart of Marina w/ parking,8329745,Alice,,Marina,37.80225,-122.43685,Entire home/apt,130,30,5,2021-03-14,0.16,5,279
21370662,Spacious and Bright Studio with Separate Entrance,115841608,Florian,,Castro/Upper Market,37.76033,-122.43142,Entire home/apt,165,3,98,2021-04-05,2.34,1,55
21377089,SALE! Through May. TopRated NoPa Home FREE GARAGE!,30784700,David,,Western Addition,37.77633,-122.44402,Entire home/apt,133,30,6,2020-12-18,0.16,1,178
21377843,1 BEDROOM NORTH BEACH CONDO,24157036,Angela,,North Beach,37.79977,-122.40504,Entire home/apt,237,30,3,2019-12-15,0.09,13,365
21380403,30+ Day > Garden View Modern Apt near Precita Park,154851443,Paul,,Bernal Heights,37.74716,-122.41298,Entire home/apt,275,30,71,2019-08-10,1.71,1,237
21382657,Spacious 2 BED/2 BATH in Cole Valley,38836,Bernat,,Inner Sunset,37.76471,-122.45285,Entire home/apt,146,30,3,2018-08-20,0.08,39,190
21389519,"VERY CLEAN, Hotel-feels, en-suite. Close to BART.",3363650,Beverly,,Outer Mission,37.72991,-122.44753,Entire home/apt,99,2,55,2021-02-16,3.06,3,0
21396964,"Private room & bath, convenient",49189395,Joseph,,Ocean View,37.71505,-122.46437,Private room,49,30,126,2020-06-30,3.01,1,140
21397854,Relaxing Abode Awaits in the Heart of the Mission,285808053,Karen,,Mission,37.7573,-122.4235,Entire home/apt,120,30,8,2019-06-01,0.20,43,88
21399171,"New! Private ensuite, loft ceilings, heated floors",2863556,Tommy,,Noe Valley,37.75163,-122.44162,Entire home/apt,218,30,48,2020-01-31,1.23,1,179
21413104,Cozy/Convenient Downtown Studio!,4430421,Landmark,,Downtown/Civic Center,37.78405,-122.41434,Entire home/apt,83,30,2,2019-11-04,0.06,146,179
21425660,Spacious & Clean Apartment on Traditional SF Hill,18349219,Clint,,Visitacion Valley,37.71972,-122.40361,Entire home/apt,83,2,237,2021-03-31,5.65,1,59
21428690,private suite near Golden Gate Park ( Master ),127753302,,,Outer Richmond,37.77622,-122.48086,Private room,108,30,0,,,2,250
21429229,Cozy Lofted Bedroom in SF,60908,Mairi,,Castro/Upper Market,37.76688,-122.43511,Private room,89,30,0,,,1,364
21440528,Traditional Cottage Style Home with Parking & Washer/Dryer,155486904,Rosa,,Bernal Heights,37.74735,-122.41016,Entire home/apt,170,30,30,2021-02-08,0.72,1,18
21448156,Large BR in Victorian condo w/ garden courtyard,155637421,Karen,,Western Addition,37.78454,-122.43618,Private room,105,30,7,2019-06-26,0.19,1,0
21449226,"Red Victorian - Private room, The Conservatory",117141107,Zarinah,,Haight Ashbury,37.76944,-122.44992,Private room,111,1,49,2019-12-18,1.19,43,0
21450077,Bright Remodeled Top Floor Studio in Downtown,4430421,Landmark,,Downtown/Civic Center,37.78475,-122.41636,Entire home/apt,91,30,0,,,146,179
21472950,Bright Modern SOMA - View of Bay - Superb Location,2907650,Eric,,South of Market,37.77731,-122.39254,Entire home/apt,150,4,10,2019-07-16,0.25,1,0
21475672,Bright and Hip Mission Studio!,4430421,Landmark,,Mission,37.76471,-122.41674,Entire home/apt,88,30,3,2019-04-18,0.08,146,179
21478651,Modern & stylish 3 bedrooms Victorian in Noe,100569878,Yizhou,,Noe Valley,37.74927,-122.42832,Entire home/apt,239,1,13,2020-01-05,0.42,1,0
21488055,North Beach,24876602,Jordan,,North Beach,37.8047,-122.41562,Entire home/apt,219,1,0,,,1,0
21489166,"Room#1 Private bedroom, super convenient location.",156102468,Nanthana,,Outer Mission,37.7277,-122.43427,Private room,69,2,13,2019-09-09,0.37,2,90
21490551,"Nice Russian Hill furnished Flat, Entire apartment",615007,D,,Nob Hill,37.79384,-122.4173,Entire home/apt,95,30,5,2020-02-20,0.13,1,68
21502035,One bedroom one bath in Laurel Hts/Presidio,13832870,International,,Presidio Heights,37.7861,-122.45186,Entire home/apt,91,30,3,2020-08-05,0.10,22,218
21513350,Moscone.Financial Dist. Columbus Ave 4 Chinatown.,56261976,Gary,,Financial District,37.7951,-122.40438,Entire home/apt,110,30,2,2019-04-20,0.06,4,365
